track_id,class,direction,avg_speed_kmh,max_speed_kmh,frame_count
1697,car,unknown,0,0.0,0
1698,car,unknown,0,0.0,0
1699,truck,North,12.6,14.2,16
1700,car,unknown,0,0.0,0
1701,truck,West,0.2,0.4,12
1702,car,North,6.2,11.9,201
1703,car,unknown,0,0.0,0
1704,car,West,0.0,0.1,25
1705,car,North,7.2,13.3,92
1706,car,North,10.4,13.7,135
1707,truck,West,0.0,0.1,63
1708,car,West,9.3,21.2,295
1709,car,North,10.4,13.4,165
1710,car,unknown,0,0.0,0
1712,car,West,21.1,24.5,51
1711,car,North,11.6,14.3,102
1713,truck,West,0.3,1.3,15
1714,car,unknown,0,0.0,0
1715,car,North,11.5,13.9,193
1716,truck,West,0.0,0.1,48
1717,car,unknown,0,0.0,0
1718,car,North,12.0,14.4,157
1719,truck,unknown,0,0.0,0
1720,car,West,0.0,0.1,19
1721,truck,West,0.0,0.1,29
1722,car,South,13.8,13.8,2
1723,car,West,0.0,0.1,80
1724,car,North,14.6,35.9,164
1725,car,North,21.0,30.1,81
1726,car,South,31.8,48.4,40
1727,car,unknown,0,0.0,0
1728,truck,West,0,0.0,1
1729,car,North,14.6,17.2,139
1730,car,West,0.0,0.0,10
1731,car,North,16.2,17.9,25
1732,car,unknown,0,0.0,0
1733,truck,West,0.0,0.1,45
1734,car,West,11.0,23.3,224
1735,car,unknown,0,0.0,0
1736,car,North,14.8,16.8,147
1737,car,North,15.3,15.8,6
1738,car,West,0.0,0.3,78
1739,car,North,25.1,25.1,2
1740,car,North,12.7,18.5,209
1741,car,North,15.9,18.0,139
1742,car,East,1.5,7.7,1249
1743,car,South,7.6,7.6,2
1744,car,West,0.1,0.1,3
1745,car,North,17.5,21.4,139
1746,car,North,12.6,19.7,209
1747,truck,West,0.1,0.2,7
1748,car,unknown,0,0.0,0
1749,car,West,0.1,0.8,23
1750,car,North,8.6,10.3,9
1751,car,West,0.1,0.2,11
1752,car,East,1.8,7.9,207
1754,car,West,0.1,0.2,42
1753,car,South,0.0,1.0,810
1755,car,unknown,0,0.0,0
1756,truck,West,0.0,0.4,147
1757,car,East,2.7,11.0,710
1758,car,East,3.0,8.5,6
1759,car,West,2.4,3.8,19
1760,truck,West,2.0,2.7,12
1761,car,West,0,0.0,1
1762,car,East,0.9,1.2,23
1764,car,West,1.0,1.7,8
1763,car,West,8.1,16.4,275
1765,car,unknown,0,0.0,0
1766,truck,West,9.3,10.0,4
1767,car,South,3.2,14.9,203
1768,car,unknown,0,0.0,0
1769,car,unknown,0,0.0,0
1770,car,North,9.6,10.9,100
1771,car,West,17.1,18.4,9
1772,car,South,0.9,6.0,1253
1773,car,unknown,0,0.0,0
1774,car,unknown,0,0.0,0
1775,car,West,11.2,28.4,239
1776,car,unknown,0,0.0,0
1777,car,West,0,0.0,1
1778,car,South,0.3,3.9,680
1779,truck,unknown,0,0.0,0
1780,car,West,13.5,25.4,196
1781,car,unknown,0,0.0,0
1782,car,West,13.0,32.2,222
1783,car,unknown,0,0.0,0
1784,car,unknown,0,0.0,0
1785,car,West,12.7,23.7,212
1786,car,South,1.2,10.7,1156
1787,car,East,0,0.0,1
1788,truck,unknown,0,0.0,0
1789,car,unknown,0,0.0,0
1790,car,West,12.6,26.3,215
1791,car,West,14.9,19.1,145
1792,car,South,3.0,21.2,373
1793,car,North,2.1,11.1,1008
1794,car,West,12.1,15.2,181
1795,car,unknown,0,0.0,0
1796,car,unknown,0,0.0,0
1797,car,South,0.3,2.1,176
1798,car,West,15.4,23.7,42
1799,car,West,16.1,30.4,158
1800,car,unknown,0,0.0,0
1801,car,South,4.2,8.9,8
1802,car,unknown,0,0.0,0
1803,car,West,13.6,30.4,128
1804,car,West,14.9,26.7,185
1805,car,South,0.1,1.5,230
1806,car,South,2.4,6.8,332
1807,car,South,0.8,0.8,2
1808,car,West,17.3,30.9,149
1809,car,South,0.1,0.2,4
1810,car,unknown,0,0.0,0
1811,car,unknown,0,0.0,0
1812,car,West,17.9,28.9,123
1813,car,unknown,0,0.0,0
1814,car,West,15.1,29.5,179
1815,truck,West,0,0.0,1
1816,truck,East,14.7,15.8,7
1817,car,unknown,0,0.0,0
1818,car,West,13.4,29.4,202
1819,car,East,8.3,12.3,209
1820,car,East,1.4,2.6,12
1821,car,West,16.3,22.4,137
1822,truck,West,30.5,34.2,6
1823,car,unknown,0,0.0,0
1824,car,unknown,0,0.0,0
1825,car,unknown,0,0.0,0
1826,truck,East,18.2,23.9,71
1827,truck,unknown,0,0.0,0
1828,car,East,6.5,9.6,238
1829,car,East,9.4,23.0,202
1830,car,East,8.2,11.3,164
1831,car,South,0,0.0,1
1832,car,East,0.4,5.3,439
1833,car,East,7.6,13.8,197
1834,car,East,11.5,16.1,174
1835,car,East,8.8,10.8,120
1836,car,unknown,0,0.0,0
1837,car,South,0.6,1.6,266
1838,car,South,5.5,10.3,157
1839,car,unknown,0,0.0,0
1840,car,South,1.7,14.8,469
1841,car,East,11.8,15.0,60
1842,car,unknown,0,0.0,0
1843,car,unknown,0,0.0,0
1844,car,East,7.7,12.0,209
1845,car,South,0.3,2.5,105
1846,car,East,0.4,2.8,218
1847,car,North,6.4,6.4,2
1848,car,East,10.2,15.2,216
1849,car,South,4.0,6.3,164
1850,car,unknown,0,0.0,0
1851,car,East,0,0.0,1
1852,car,East,10.9,13.6,92
1853,car,East,11.9,13.0,131
1854,car,North,5.1,18.2,456
1855,motorcycle,South,2.0,2.8,3
1856,car,South,0.3,0.3,2
1857,car,East,12.3,12.8,6
1858,car,East,14.9,16.8,46
1859,car,North,2.1,3.9,9
1860,car,South,6.2,13.6,35
1861,car,East,13.2,23.4,14
1862,car,North,0,0.0,1
1863,car,unknown,0,0.0,0
1864,car,West,2.3,16.9,917
1865,car,West,0.1,5.1,723
1866,truck,North,13.0,40.1,160
1867,car,West,2.1,16.2,895
1868,car,West,2.7,25.3,924
1869,car,West,1.7,12.1,897
1870,car,East,0.4,30.9,1022
1871,car,South,16.7,51.0,21
1872,car,South,0.0,0.2,44
1873,car,unknown,0,0.0,0
1874,car,East,0.2,1.3,17
1875,car,South,1.2,2.8,16
1876,truck,West,12.8,13.3,10
1877,car,South,6.1,14.4,203
1878,bus,West,12.4,12.8,3
1879,truck,West,11.4,11.4,2
1880,car,West,16.6,16.6,2
1881,car,West,3.4,13.4,755
1882,car,West,11.1,12.0,8
1883,car,unknown,0,0.0,0
1884,car,unknown,0,0.0,0
1885,car,South,0.0,1.0,647
1886,car,East,0.2,0.8,28
1887,car,East,7.5,10.5,60
1888,car,West,0,0.0,1
1889,car,North,4.8,8.0,13
1890,car,South,2.9,9.4,48
1891,truck,West,4.1,4.1,2
1892,car,unknown,0,0.0,0
1893,car,unknown,0,0.0,0
1895,car,South,9.5,25.4,95
1894,car,South,2.7,10.7,405
1896,car,unknown,0,0.0,0
1897,car,East,0.0,0.2,197
1898,car,North,13.5,14.5,16
1899,car,North,15.2,20.5,12
1900,car,North,11.8,17.1,158
1901,car,East,4.0,5.1,4
1902,truck,West,0.0,0.0,12
1903,car,North,18.8,24.9,30
1904,car,North,12.5,15.2,153
1905,car,East,1.0,6.6,704
1906,truck,unknown,0,0.0,0
1907,car,South,16.8,40.5,104
1908,car,North,8.7,10.8,85
1909,car,North,9.7,15.9,58
1910,truck,West,0.0,0.0,9
1911,car,North,16.2,17.3,12
1912,car,South,39.7,47.5,29
1915,car,North,7.0,8.7,43
1914,car,West,4.5,16.2,454
1913,car,East,10.9,14.6,33
1916,truck,West,0.0,0.0,39
1917,car,unknown,0,0.0,0
1918,car,unknown,0,0.0,0
1919,car,East,0.0,0.5,35
1920,truck,West,0.0,0.1,22
1921,car,unknown,0,0.0,0
1922,car,North,6.7,9.1,6
1923,car,East,1.9,9.9,441
1924,car,West,0.2,0.2,5
1925,car,West,0.1,0.1,20
1926,car,West,0.8,1.3,11
1927,car,West,0.9,1.6,30
1928,car,West,0,0.0,1
1929,car,West,5.5,13.1,8
1930,car,North,10.3,20.7,231
1931,car,East,7.5,9.5,42
1932,car,West,8.4,8.8,4
1933,car,West,12.1,21.5,205
1934,car,West,0,0.0,1
1935,car,unknown,0,0.0,0
1936,car,West,14.3,25.9,175
1937,car,West,0,0.0,1
1938,car,unknown,0,0.0,0
1939,car,North,5.3,20.0,140
1940,car,West,0,0.0,1
1941,car,West,17.6,44.9,123
1942,car,East,0.4,0.6,19
1943,car,South,7.8,39.6,98
1944,car,West,11.0,19.4,51
1945,car,South,4.1,14.6,17
1946,car,West,13.4,19.7,62
1947,car,unknown,0,0.0,0
1948,car,North,3.8,9.1,14
1949,car,West,14.3,22.0,29
1950,car,East,0.2,0.9,62
1952,car,unknown,0,0.0,0
1951,car,East,14.6,15.3,9
1953,car,West,23.1,30.0,21
1954,car,North,4.4,12.3,73
1955,car,South,0.3,2.0,101
1956,car,South,0.2,2.0,102
1958,car,North,6.9,9.5,17
1957,car,East,15.7,17.0,10
1959,car,South,0.1,0.2,99
1960,car,unknown,0,0.0,0
1961,car,North,0,0.0,1
1962,car,East,12.9,15.4,12
1963,car,unknown,0,0.0,0
1964,car,West,17.0,17.7,9
1965,car,East,17.1,23.4,10
1966,car,South,0.3,1.6,79
1967,car,West,26.6,28.2,8
1968,car,East,7.9,8.5,5
1970,car,West,17.1,31.6,67
1971,car,East,18.9,24.2,67
1969,car,East,15.3,19.4,34
1972,car,East,8.7,11.1,68
1973,car,South,0.1,0.2,57
1975,car,North,3.4,5.3,32
1974,car,North,2.6,5.9,68
1977,car,West,26.9,35.0,50
1976,car,East,14.7,19.3,33
1978,car,South,0.3,0.9,19
1979,car,West,28.5,36.5,45
1980,car,South,6.0,9.4,38
1981,car,unknown,0,0.0,0
1982,car,North,6.8,6.8,2
1983,car,unknown,0,0.0,0
1984,car,unknown,0,0.0,0
1985,car,unknown,0,0.0,0
1986,car,unknown,0,0.0,0
1987,car,West,10.2,13.3,14
1988,truck,unknown,0,0.0,0
1989,car,unknown,0,0.0,0
